"Safra";"COD_PROD";"Local";"Cod_Estacao_Met";"Altitude";"Terras";"Ambiente";"Cultivar";"Cultura_Ant";"Epoca_de_semeadura";"N_base";"P_base";"K_base";"Produtividade";"GMR";"N_Plantas";"Espacamento";"Area_colhida";"Populacao";"Temperatura_Max";"Precipitacao_Total";"Umidade_Med";"Radiacao_Med";"PH";"ARGILA";"P.mg.L.";"K.mg.L.";"M.O....";"CTC.PH7";"SATURACAO.DE.BASE...";"SATURACAO.Al...";"Latitude";"Longitude"
"2022/2023";"PU600";"PASSO FUNDO";"A839";688;"ALTAS";"SEQUEIRO";"M 5710 I2X";"aveia";"2022-10-26";6;69;69;2769;5,7;NA;NA;NA;NA;22,0828936170213;468,6;69,0942482269504;23363,7221347518;5,4;42;26;183;3;17;77;1,7;-28,226667;-52,39
"2022/2023";"PU600";"PASSO FUNDO";"A839";688;"ALTAS";"SEQUEIRO";"M 6130 I2X";"aveia";"2022-10-26";6;69;69;3374;6,1;NA;NA;NA;NA;22,0828936170213;468,6;69,0942482269504;23363,7221347518;5,4;42;26;183;3;17;77;1,7;-28,226667;-52,39
"2022/2023";"PU600";"PASSO FUNDO";"A839";688;"ALTAS";"SEQUEIRO";"NEO 580 IPRO";"aveia";"2022-10-26";6;69;69;2274,5;5,8;NA;NA;NA;NA;22,0828936170213;468,6;69,0942482269504;23363,7221347518;5,4;42;26;183;3;17;77;1,7;-28,226667;-52,39
"2022/2023";"PU600";"PASSO FUNDO";"A839";688;"ALTAS";"SEQUEIRO";"NEO 610 IPRO";"aveia";"2022-10-26";6;69;69;3370,5;6,1;NA;NA;NA;NA;22,0828936170213;468,6;69,0942482269504;23363,7221347518;5,4;42;26;183;3;17;77;1,7;-28,226667;-52,39
"2022/2023";"PU600";"PASSO FUNDO";"A839";688;"ALTAS";"SEQUEIRO";"P 95R21 E";"aveia";"2022-10-26";6;69;69;3250,5;5,2;NA;NA;NA;NA;22,0828936170213;468,6;69,0942482269504;23363,7221347518;5,4;42;26;183;3;17;77;1,7;-28,226667;-52,39
"2022/2023";"PU600";"PASSO FUNDO";"A839";688;"ALTAS";"SEQUEIRO";"P 95R40 IPRO";"aveia";"2022-10-26";6;69;69;3108;5,4;NA;NA;NA;NA;22,0828936170213;468,6;69,0942482269504;23363,7221347518;5,4;42;26;183;3;17;77;1,7;-28,226667;-52,39
"2022/2023";"PU600";"PASSO FUNDO";"A839";688;"ALTAS";"SEQUEIRO";"P 95R42 IPRO";"aveia";"2022-10-26";6;69;69;3367;5,4;NA;NA;NA;NA;22,0828936170213;468,6;69,0942482269504;23363,7221347518;5,4;42;26;183;3;17;77;1,7;-28,226667;-52,39
"2022/2023";"PU600";"PASSO FUNDO";"A839";688;"ALTAS";"SEQUEIRO";"ST 541 I2X";"aveia";"2022-10-26";6;69;69;2692,5;5,4;NA;NA;NA;NA;22,0828936170213;468,6;69,0942482269504;23363,7221347518;5,4;42;26;183;3;17;77;1,7;-28,226667;-52,39
"2022/2023";"PU600";"PASSO FUNDO";"A839";688;"ALTAS";"SEQUEIRO";"ST 580 I2X";"aveia";"2022-10-26";6;69;69;3073;5,8;NA;NA;NA;NA;22,0828936170213;468,6;69,0942482269504;23363,7221347518;5,4;42;26;183;3;17;77;1,7;-28,226667;-52,39
"2022/2023";"PU600";"PASSO FUNDO";"A839";688;"ALTAS";"SEQUEIRO";"ST 611 IPRO";"aveia";"2022-10-26";6;69;69;3362;6,1;NA;NA;NA;NA;22,0828936170213;468,6;69,0942482269504;23363,7221347518;5,4;42;26;183;3;17;77;1,7;-28,226667;-52,39
"2022/2023";"PU600";"PASSO FUNDO";"A839";688;"ALTAS";"SEQUEIRO";"ST 622 IPRO";"aveia";"2022-10-26";6;69;69;3045,5;6,2;NA;NA;NA;NA;22,0828936170213;468,6;69,0942482269504;23363,7221347518;5,4;42;26;183;3;17;77;1,7;-28,226667;-52,39
"2022/2023";"SA288";"SANTO ANGELO";"A852";288;"ALTAS";"SEQUEIRO";"BMX TORQUE I2X";"trigo";"2022-11-09";4;46;46;1368,76006441224;5,7;NA;0,45;NA;NA;27,0941063829787;240,4;59,6408226950355;24476,5065460993;5,3;69;31,4;207;2,8;13,2;74,6;1,2;-28,291104;-54,258712
"2022/2023";"SA288";"SANTO ANGELO";"A852";288;"ALTAS";"SEQUEIRO";"BMX TROVAO I2X";"trigo";"2022-11-09";4;46;46;1035,37538279845;5,2;NA;0,45;NA;NA;27,0941063829787;240,4;59,6408226950355;24476,5065460993;5,3;69;31,4;207;2,8;13,2;74,6;1,2;-28,291104;-54,258712
"2022/2023";"SA288";"SANTO ANGELO";"A852";288;"ALTAS";"SEQUEIRO";"BMX ZEUS IPRO";"trigo";"2022-11-09";4;46;46;950,09603919665;5,5;NA;0,45;NA;NA;27,0941063829787;240,4;59,6408226950355;24476,5065460993;5,3;69;31,4;207;2,8;13,2;74,6;1,2;-28,291104;-54,258712
"2022/2023";"SA288";"SANTO ANGELO";"A852";288;"ALTAS";"SEQUEIRO";"BRS 1054 IPRO";"trigo";"2022-11-09";4;46;46;879,139527458493;5,4;NA;0,45;NA;NA;27,0941063829787;240,4;59,6408226950355;24476,5065460993;5,3;69;31,4;207;2,8;13,2;74,6;1,2;-28,291104;-54,258712
"2022/2023";"SA288";"SANTO ANGELO";"A852";288;"ALTAS";"SEQUEIRO";"BRS 5804 RR";"trigo";"2022-11-09";4;46;46;1160,61682420439;5,8;NA;0,45;NA;NA;27,0941063829787;240,4;59,6408226950355;24476,5065460993;5,3;69;31,4;207;2,8;13,2;74,6;1,2;-28,291104;-54,258712
"2022/2023";"SA288";"SANTO ANGELO";"A852";288;"ALTAS";"SEQUEIRO";"C 2530 RR";"trigo";"2022-11-09";4;46;46;1437,19987228608;5,4;NA;0,45;NA;NA;27,0941063829787;240,4;59,6408226950355;24476,5065460993;5,3;69;31,4;207;2,8;13,2;74,6;1,2;-28,291104;-54,258712
"2022/2023";"SA288";"SANTO ANGELO";"A852";288;"ALTAS";"SEQUEIRO";"C 2531 E";"trigo";"2022-11-09";4;46;46;1736,63633461047;5,3;NA;0,45;NA;NA;27,0941063829787;240,4;59,6408226950355;24476,5065460993;5,3;69;31,4;207;2,8;13,2;74,6;1,2;-28,291104;-54,258712
"2022/2023";"SA288";"SANTO ANGELO";"A852";288;"ALTAS";"SEQUEIRO";"CZ 15B70 IPRO";"trigo";"2022-11-09";4;46;46;1432,71445295871;5,7;NA;0,45;NA;NA;27,0941063829787;240,4;59,6408226950355;24476,5065460993;5,3;69;31,4;207;2,8;13,2;74,6;1,2;-28,291104;-54,258712
"2022/2023";"SA288";"SANTO ANGELO";"A852";288;"ALTAS";"SEQUEIRO";"DM 54IX57 12X";"trigo";"2022-11-09";4;46;46;1442,71770924574;5,4;NA;0,45;NA;NA;27,0941063829787;240,4;59,6408226950355;24476,5065460993;5,3;69;31,4;207;2,8;13,2;74,6;1,2;-28,291104;-54,258712
"2022/2023";"SA288";"SANTO ANGELO";"A852";288;"ALTAS";"SEQUEIRO";"FTR 1155 RR";"trigo";"2022-11-09";4;46;46;1369,87957634086;5,5;NA;0,45;NA;NA;27,0941063829787;240,4;59,6408226950355;24476,5065460993;5,3;69;31,4;207;2,8;13,2;74,6;1,2;-28,291104;-54,258712
"2022/2023";"SA288";"SANTO ANGELO";"A852";288;"ALTAS";"SEQUEIRO";"FTR 2155 RR";"trigo";"2022-11-09";4;46;46;1363,94168507144;5,5;NA;0,45;NA;NA;27,0941063829787;240,4;59,6408226950355;24476,5065460993;5,3;69;31,4;207;2,8;13,2;74,6;1,2;-28,291104;-54,258712
"2022/2023";"SA288";"SANTO ANGELO";"A852";288;"ALTAS";"SEQUEIRO";"FTR 2557 RR";"trigo";"2022-11-09";4;46;46;893,712750106428;5,7;NA;0,45;NA;NA;27,0941063829787;240,4;59,6408226950355;24476,5065460993;5,3;69;31,4;207;2,8;13,2;74,6;1,2;-28,291104;-54,258712
"2022/2023";"SA288";"SANTO ANGELO";"A852";288;"ALTAS";"SEQUEIRO";"FTR 2949 IPRO";"trigo";"2022-11-09";4;46;46;1499,59610472541;4,9;NA;0,45;NA;NA;27,0941063829787;240,4;59,6408226950355;24476,5065460993;5,3;69;31,4;207;2,8;13,2;74,6;1,2;-28,291104;-54,258712
"2022/2023";"SA288";"SANTO ANGELO";"A852";288;"ALTAS";"SEQUEIRO";"FTR 3557 IPRO";"trigo";"2022-11-09";4;46;46;1529,88738605608;5,7;NA;0,45;NA;NA;27,0941063829787;240,4;59,6408226950355;24476,5065460993;5,3;69;31,4;207;2,8;13,2;74,6;1,2;-28,291104;-54,258712
"2022/2023";"SA288";"SANTO ANGELO";"A852";288;"ALTAS";"SEQUEIRO";"GH 5505 I2X";"trigo";"2022-11-09";4;46;46;996,742966628991;5,5;NA;0,45;NA;NA;27,0941063829787;240,4;59,6408226950355;24476,5065460993;5,3;69;31,4;207;2,8;13,2;74,6;1,2;-28,291104;-54,258712
"2022/2023";"SA288";"SANTO ANGELO";"A852";288;"ALTAS";"SEQUEIRO";"GH 5922 IPRO";"trigo";"2022-11-09";4;46;46;1328,58660275597;5,9;NA;0,45;NA;NA;27,0941063829787;240,4;59,6408226950355;24476,5065460993;5,3;69;31,4;207;2,8;13,2;74,6;1,2;-28,291104;-54,258712
"2022/2023";"SA288";"SANTO ANGELO";"A852";288;"ALTAS";"SEQUEIRO";"LG 60150 IPRO";"trigo";"2022-11-09";4;46;46;1043,95472514639;5;NA;0,45;NA;NA;27,0941063829787;240,4;59,6408226950355;24476,5065460993;5,3;69;31,4;207;2,8;13,2;74,6;1,2;-28,291104;-54,258712
"2022/2023";"SA288";"SANTO ANGELO";"A852";288;"ALTAS";"SEQUEIRO";"LG 60161 RR";"trigo";"2022-11-09";4;46;46;1308,17506420028;6,1;NA;0,45;NA;NA;27,0941063829787;240,4;59,6408226950355;24476,5065460993;5,3;69;31,4;207;2,8;13,2;74,6;1,2;-28,291104;-54,258712
"2022/2023";"SA288";"SANTO ANGELO";"A852";288;"ALTAS";"SEQUEIRO";"M 5737 I2X";"trigo";"2022-11-09";4;46;46;1324,34380181474;5,7;NA;0,45;NA;NA;27,0941063829787;240,4;59,6408226950355;24476,5065460993;5,3;69;31,4;207;2,8;13,2;74,6;1,2;-28,291104;-54,258712
"2022/2023";"SA288";"SANTO ANGELO";"A852";288;"ALTAS";"SEQUEIRO";"NEO 510 IPRO";"trigo";"2022-11-09";4;46;46;1400,42784163474;5,1;NA;0,45;NA;NA;27,0941063829787;240,4;59,6408226950355;24476,5065460993;5,3;69;31,4;207;2,8;13,2;74,6;1,2;-28,291104;-54,258712
"2022/2023";"SA288";"SANTO ANGELO";"A852";288;"ALTAS";"SEQUEIRO";"NEO 530 IPRO";"trigo";"2022-11-09";4;46;46;1320,25649212431;5,3;NA;0,45;NA;NA;27,0941063829787;240,4;59,6408226950355;24476,5065460993;5,3;69;31,4;207;2,8;13,2;74,6;1,2;-28,291104;-54,258712
"2022/2023";"SA288";"SANTO ANGELO";"A852";288;"ALTAS";"SEQUEIRO";"NEO 560 IPRO";"trigo";"2022-11-09";4;46;46;1517,68500457059;5,6;NA;0,45;NA;NA;27,0941063829787;240,4;59,6408226950355;24476,5065460993;5,3;69;31,4;207;2,8;13,2;74,6;1,2;-28,291104;-54,258712
"2022/2023";"SA288";"SANTO ANGELO";"A852";288;"ALTAS";"SEQUEIRO";"NEO 580 IPRO";"trigo";"2022-11-09";4;46;46;1677,17216660487;5,8;NA;0,45;NA;NA;27,0941063829787;240,4;59,6408226950355;24476,5065460993;5,3;69;31,4;207;2,8;13,2;74,6;1,2;-28,291104;-54,258712
"2022/2023";"SA288";"SANTO ANGELO";"A852";288;"ALTAS";"SEQUEIRO";"NEO 590 I2X";"trigo";"2022-11-09";4;46;46;1464,39623676812;5,9;NA;0,45;NA;NA;27,0941063829787;240,4;59,6408226950355;24476,5065460993;5,3;69;31,4;207;2,8;13,2;74,6;1,2;-28,291104;-54,258712
"2022/2023";"SA288";"SANTO ANGELO";"A852";288;"ALTAS";"SEQUEIRO";"NEO 610 IPRO";"trigo";"2022-11-09";4;46;46;1584,58763449816;6,1;NA;0,45;NA;NA;27,0941063829787;240,4;59,6408226950355;24476,5065460993;5,3;69;31,4;207;2,8;13,2;74,6;1,2;-28,291104;-54,258712
"2022/2023";"SA288";"SANTO ANGELO";"A852";288;"ALTAS";"SEQUEIRO";"NS 6010 IPRO";"trigo";"2022-11-09";4;46;46;1550,46073140252;6;NA;0,45;NA;NA;27,0941063829787;240,4;59,6408226950355;24476,5065460993;5,3;69;31,4;207;2,8;13,2;74,6;1,2;-28,291104;-54,258712
"2022/2023";"SA288";"SANTO ANGELO";"A852";288;"ALTAS";"SEQUEIRO";"NS 6299 IPRO";"trigo";"2022-11-09";4;46;46;1719,46881995084;6,3;NA;0,45;NA;NA;27,0941063829787;240,4;59,6408226950355;24476,5065460993;5,3;69;31,4;207;2,8;13,2;74,6;1,2;-28,291104;-54,258712
"2022/2023";"SA288";"SANTO ANGELO";"A852";288;"ALTAS";"SEQUEIRO";"P 95R21 E";"trigo";"2022-11-09";4;46;46;1781,4005959983;5,2;NA;0,45;NA;NA;27,0941063829787;240,4;59,6408226950355;24476,5065460993;5,3;69;31,4;207;2,8;13,2;74,6;1,2;-28,291104;-54,258712
"2022/2023";"SA288";"SANTO ANGELO";"A852";288;"ALTAS";"SEQUEIRO";"P 95R40 IPRO";"trigo";"2022-11-09";4;46;46;1519,25925925926;5,4;NA;0,45;NA;NA;27,0941063829787;240,4;59,6408226950355;24476,5065460993;5,3;69;31,4;207;2,8;13,2;74,6;1,2;-28,291104;-54,258712
"2022/2023";"SA288";"SANTO ANGELO";"A852";288;"ALTAS";"SEQUEIRO";"P 95Y42 IPRO";"trigo";"2022-11-09";4;46;46;1679,45508727118;5,4;NA;0,45;NA;NA;27,0941063829787;240,4;59,6408226950355;24476,5065460993;5,3;69;31,4;207;2,8;13,2;74,6;1,2;-28,291104;-54,258712
"2022/2023";"SA288";"SANTO ANGELO";"A852";288;"ALTAS";"SEQUEIRO";"RK 5519 RR";"trigo";"2022-11-09";4;46;46;1306,00291252223;5,3;NA;0,45;NA;NA;27,0941063829787;240,4;59,6408226950355;24476,5065460993;5,3;69;31,4;207;2,8;13,2;74,6;1,2;-28,291104;-54,258712
"2022/2023";"SA288";"SANTO ANGELO";"A852";288;"ALTAS";"SEQUEIRO";"ST 541 I2X";"trigo";"2022-11-09";4;46;46;1184,89142525511;5,4;NA;0,45;NA;NA;27,0941063829787;240,4;59,6408226950355;24476,5065460993;5,3;69;31,4;207;2,8;13,2;74,6;1,2;-28,291104;-54,258712
"2022/2023";"SA288";"SANTO ANGELO";"A852";288;"ALTAS";"SEQUEIRO";"ST 580 I2X";"trigo";"2022-11-09";4;46;46;1378,71327179899;5,8;NA;0,45;NA;NA;27,0941063829787;240,4;59,6408226950355;24476,5065460993;5,3;69;31,4;207;2,8;13,2;74,6;1,2;-28,291104;-54,258712
"2022/2023";"SA288";"SANTO ANGELO";"A852";288;"ALTAS";"SEQUEIRO";"TMG 1155 RR";"trigo";"2022-11-09";4;46;46;1296,22643875195;5,5;NA;0,45;NA;NA;27,0941063829787;240,4;59,6408226950355;24476,5065460993;5,3;69;31,4;207;2,8;13,2;74,6;1,2;-28,291104;-54,258712
"2022/2023";"SI531";"SANTO AUGUSTO";"A805";531;"ALTAS";"SEQUEIRO";"AS 3551 XTD";"cevada";"2022-12-09";0;40;60;4522,29839833333;5,5;NA;0,45;0,9;0;23,9152907801418;493;74,2677375886525;20949,6979929078;5,1;58;10;154;3;13;56;2,7;-27,8515;-53,7772
"2022/2023";"SI531";"SANTO AUGUSTO";"A805";531;"ALTAS";"SEQUEIRO";"BMX CROMO TF IPRO";"cevada";"2022-12-09";0;40;60;5339,63333333333;5,6;NA;0,45;0,9;0;23,9152907801418;493;74,2677375886525;20949,6979929078;5,1;58;10;154;3;13;56;2,7;-27,8515;-53,7772
"2022/2023";"SI531";"SANTO AUGUSTO";"A805";531;"ALTAS";"SEQUEIRO";"BMX RAIO IPRO";"cevada";"2022-12-09";0;40;60;5174,53333333333;5;NA;0,45;0,9;0;23,9152907801418;493;74,2677375886525;20949,6979929078;5,1;58;10;154;3;13;56;2,7;-27,8515;-53,7772
"2022/2023";"SI531";"SANTO AUGUSTO";"A805";531;"ALTAS";"SEQUEIRO";"BMX TORQUE I2X";"cevada";"2022-12-09";0;40;60;5289,93333333333;5,7;NA;0,45;0,9;0;23,9152907801418;493;74,2677375886525;20949,6979929078;5,1;58;10;154;3;13;56;2,7;-27,8515;-53,7772
"2022/2023";"SI531";"SANTO AUGUSTO";"A805";531;"ALTAS";"SEQUEIRO";"BMX TROVAO I2X";"cevada";"2022-12-09";0;40;60;5457,3;5,2;NA;0,45;0,9;0;23,9152907801418;493;74,2677375886525;20949,6979929078;5,1;58;10;154;3;13;56;2,7;-27,8515;-53,7772
"2022/2023";"SI531";"SANTO AUGUSTO";"A805";531;"ALTAS";"SEQUEIRO";"BMX VENUS CE";"cevada";"2022-12-09";0;40;60;4677,93333333333;5,7;NA;0,45;0,9;0;23,9152907801418;493;74,2677375886525;20949,6979929078;5,1;58;10;154;3;13;56;2,7;-27,8515;-53,7772
"2022/2023";"SI531";"SANTO AUGUSTO";"A805";531;"ALTAS";"SEQUEIRO";"BMX ZEUS IPRO";"cevada";"2022-12-09";0;40;60;5072,4;5,5;NA;0,45;0,9;0;23,9152907801418;493;74,2677375886525;20949,6979929078;5,1;58;10;154;3;13;56;2,7;-27,8515;-53,7772
"2022/2023";"SI531";"SANTO AUGUSTO";"A805";531;"ALTAS";"SEQUEIRO";"C 2530 RR";"cevada";"2022-12-09";0;40;60;5182,6;5,4;NA;0,45;0,9;0;23,9152907801418;493;74,2677375886525;20949,6979929078;5,1;58;10;154;3;13;56;2,7;-27,8515;-53,7772
"2022/2023";"SI531";"SANTO AUGUSTO";"A805";531;"ALTAS";"SEQUEIRO";"C 2531 E";"cevada";"2022-12-09";0;40;60;4987,1;5,3;NA;0,45;0,9;0;23,9152907801418;493;74,2677375886525;20949,6979929078;5,1;58;10;154;3;13;56;2,7;-27,8515;-53,7772
"2022/2023";"SI531";"SANTO AUGUSTO";"A805";531;"ALTAS";"SEQUEIRO";"C 2600 IPRO";"cevada";"2022-12-09";0;40;60;5344,93333333333;6;NA;0,45;0,9;0;23,9152907801418;493;74,2677375886525;20949,6979929078;5,1;58;10;154;3;13;56;2,7;-27,8515;-53,7772
"2022/2023";"SI531";"SANTO AUGUSTO";"A805";531;"ALTAS";"SEQUEIRO";"CZ 15B20 I2X";"cevada";"2022-12-09";0;40;60;4514,09916533333;5,2;NA;0,45;0,9;0;23,9152907801418;493;74,2677375886525;20949,6979929078;5,1;58;10;154;3;13;56;2,7;-27,8515;-53,7772
"2022/2023";"SI531";"SANTO AUGUSTO";"A805";531;"ALTAS";"SEQUEIRO";"CZ 15B70 IPRO";"cevada";"2022-12-09";0;40;60;4828,53080733333;5,7;NA;0,45;0,9;0;23,9152907801418;493;74,2677375886525;20949,6979929078;5,1;58;10;154;3;13;56;2,7;-27,8515;-53,7772
"2022/2023";"SI531";"SANTO AUGUSTO";"A805";531;"ALTAS";"SEQUEIRO";"CZ 16B17 IPRO";"cevada";"2022-12-09";0;40;60;4868,7;6,1;NA;0,45;0,9;0;23,9152907801418;493;74,2677375886525;20949,6979929078;5,1;58;10;154;3;13;56;2,7;-27,8515;-53,7772
"2022/2023";"SI531";"SANTO AUGUSTO";"A805";531;"ALTAS";"SEQUEIRO";"CZ 26B12 I2X";"cevada";"2022-12-09";0;40;60;4686,964197;6,1;NA;0,45;0,9;0;23,9152907801418;493;74,2677375886525;20949,6979929078;5,1;58;10;154;3;13;56;2,7;-27,8515;-53,7772
"2022/2023";"SI531";"SANTO AUGUSTO";"A805";531;"ALTAS";"SEQUEIRO";"DM 57I52 IPRO";"cevada";"2022-12-09";0;40;60;4869,56954266667;5,7;NA;0,45;0,9;0;23,9152907801418;493;74,2677375886525;20949,6979929078;5,1;58;10;154;3;13;56;2,7;-27,8515;-53,7772
"2022/2023";"SI531";"SANTO AUGUSTO";"A805";531;"ALTAS";"SEQUEIRO";"DM 64I63 RSF IPRO";"cevada";"2022-12-09";0;40;60;5287,86666666667;6,4;NA;0,45;0,9;0;23,9152907801418;493;74,2677375886525;20949,6979929078;5,1;58;10;154;3;13;56;2,7;-27,8515;-53,7772
"2022/2023";"SI531";"SANTO AUGUSTO";"A805";531;"ALTAS";"SEQUEIRO";"FTR 2065 RR";"cevada";"2022-12-09";0;40;60;4246,83333333333;6,5;NA;0,45;0,9;0;23,9152907801418;493;74,2677375886525;20949,6979929078;5,1;58;10;154;3;13;56;2,7;-27,8515;-53,7772
"2022/2023";"SI531";"SANTO AUGUSTO";"A805";531;"ALTAS";"SEQUEIRO";"FTR 286C IPRO";"cevada";"2022-12-09";0;40;60;4241,16666666667;6,3;NA;0,45;0,9;0;23,9152907801418;493;74,2677375886525;20949,6979929078;5,1;58;10;154;3;13;56;2,7;-27,8515;-53,7772
"2022/2023";"SI531";"SANTO AUGUSTO";"A805";531;"ALTAS";"SEQUEIRO";"FTR 3557 IPRO";"cevada";"2022-12-09";0;40;60;4753,40522933333;5,7;NA;0,45;0,9;0;23,9152907801418;493;74,2677375886525;20949,6979929078;5,1;58;10;154;3;13;56;2,7;-27,8515;-53,7772
"2022/2023";"SI531";"SANTO AUGUSTO";"A805";531;"ALTAS";"SEQUEIRO";"FTR 486C IPRO";"cevada";"2022-12-09";0;40;60;4237,1;6;NA;0,45;0,9;0;23,9152907801418;493;74,2677375886525;20949,6979929078;5,1;58;10;154;3;13;56;2,7;-27,8515;-53,7772
"2022/2023";"SI531";"SANTO AUGUSTO";"A805";531;"ALTAS";"SEQUEIRO";"GH 2258 IPRO";"cevada";"2022-12-09";0;40;60;4581,8;6;NA;0,45;0,9;0;23,9152907801418;493;74,2677375886525;20949,6979929078;5,1;58;10;154;3;13;56;2,7;-27,8515;-53,7772
"2022/2023";"SI531";"SANTO AUGUSTO";"A805";531;"ALTAS";"SEQUEIRO";"HO PARAGUACU I2X";"cevada";"2022-12-09";0;40;60;4385,73817366667;6,4;NA;0,45;0,9;0;23,9152907801418;493;74,2677375886525;20949,6979929078;5,1;58;10;154;3;13;56;2,7;-27,8515;-53,7772
"2022/2023";"SI531";"SANTO AUGUSTO";"A805";531;"ALTAS";"SEQUEIRO";"HO PIRAPO IPRO";"cevada";"2022-12-09";0;40;60;4560,5;6,4;NA;0,45;0,9;0;23,9152907801418;493;74,2677375886525;20949,6979929078;5,1;58;10;154;3;13;56;2,7;-27,8515;-53,7772
"2022/2023";"SI531";"SANTO AUGUSTO";"A805";531;"ALTAS";"SEQUEIRO";"HO TIBAGI I2X";"cevada";"2022-12-09";0;40;60;4848,57337666667;6,1;NA;0,45;0,9;0;23,9152907801418;493;74,2677375886525;20949,6979929078;5,1;58;10;154;3;13;56;2,7;-27,8515;-53,7772
"2022/2023";"SI531";"SANTO AUGUSTO";"A805";531;"ALTAS";"SEQUEIRO";"KWS 6022 IPRO";"cevada";"2022-12-09";0;40;60;4091,753529;6,1;NA;0,45;0,9;0;23,9152907801418;493;74,2677375886525;20949,6979929078;5,1;58;10;154;3;13;56;2,7;-27,8515;-53,7772
"2022/2023";"SI531";"SANTO AUGUSTO";"A805";531;"ALTAS";"SEQUEIRO";"M 5710 I2X";"cevada";"2022-12-09";0;40;60;4812,33333333333;5,7;NA;0,45;0,9;0;23,9152907801418;493;74,2677375886525;20949,6979929078;5,1;58;10;154;3;13;56;2,7;-27,8515;-53,7772
"2022/2023";"SI531";"SANTO AUGUSTO";"A805";531;"ALTAS";"SEQUEIRO";"M 5737 I2X";"cevada";"2022-12-09";0;40;60;5111,991826;5,7;NA;0,45;0,9;0;23,9152907801418;493;74,2677375886525;20949,6979929078;5,1;58;10;154;3;13;56;2,7;-27,8515;-53,7772
"2022/2023";"SI531";"SANTO AUGUSTO";"A805";531;"ALTAS";"SEQUEIRO";"M 6130 I2X";"cevada";"2022-12-09";0;40;60;5002;6,1;NA;0,45;0,9;0;23,9152907801418;493;74,2677375886525;20949,6979929078;5,1;58;10;154;3;13;56;2,7;-27,8515;-53,7772
"2022/2023";"SI531";"SANTO AUGUSTO";"A805";531;"ALTAS";"SEQUEIRO";"NEO 560 IPRO";"cevada";"2022-12-09";0;40;60;4726,13333333333;5,6;NA;0,45;0,9;0;23,9152907801418;493;74,2677375886525;20949,6979929078;5,1;58;10;154;3;13;56;2,7;-27,8515;-53,7772
"2022/2023";"SI531";"SANTO AUGUSTO";"A805";531;"ALTAS";"SEQUEIRO";"NEO 580 IPRO";"cevada";"2022-12-09";0;40;60;4989,83333333333;5,8;NA;0,45;0,9;0;23,9152907801418;493;74,2677375886525;20949,6979929078;5,1;58;10;154;3;13;56;2,7;-27,8515;-53,7772
"2022/2023";"SI531";"SANTO AUGUSTO";"A805";531;"ALTAS";"SEQUEIRO";"NEO 590 I2X";"cevada";"2022-12-09";0;40;60;4928,7;5,9;NA;0,45;0,9;0;23,9152907801418;493;74,2677375886525;20949,6979929078;5,1;58;10;154;3;13;56;2,7;-27,8515;-53,7772
"2022/2023";"SI531";"SANTO AUGUSTO";"A805";531;"ALTAS";"SEQUEIRO";"NEO 610 IPRO";"cevada";"2022-12-09";0;40;60;4768,2;6,1;NA;0,45;0,9;0;23,9152907801418;493;74,2677375886525;20949,6979929078;5,1;58;10;154;3;13;56;2,7;-27,8515;-53,7772
"2022/2023";"SI531";"SANTO AUGUSTO";"A805";531;"ALTAS";"SEQUEIRO";"P 95R21 E";"cevada";"2022-12-09";0;40;60;4875,4;5,2;NA;0,45;0,9;0;23,9152907801418;493;74,2677375886525;20949,6979929078;5,1;58;10;154;3;13;56;2,7;-27,8515;-53,7772
"2022/2023";"SI531";"SANTO AUGUSTO";"A805";531;"ALTAS";"SEQUEIRO";"P 95R40 IPRO";"cevada";"2022-12-09";0;40;60;4890,4;5,4;NA;0,45;0,9;0;23,9152907801418;493;74,2677375886525;20949,6979929078;5,1;58;10;154;3;13;56;2,7;-27,8515;-53,7772
"2022/2023";"SI531";"SANTO AUGUSTO";"A805";531;"ALTAS";"SEQUEIRO";"P 95R42 IPRO";"cevada";"2022-12-09";0;40;60;4886,43333333333;5,4;NA;0,45;0,9;0;23,9152907801418;493;74,2677375886525;20949,6979929078;5,1;58;10;154;3;13;56;2,7;-27,8515;-53,7772
"2022/2023";"SI531";"SANTO AUGUSTO";"A805";531;"ALTAS";"SEQUEIRO";"PP PRECURSORA RR";"cevada";"2022-12-09";0;40;60;4354,8;6,2;NA;0,45;0,9;0;23,9152907801418;493;74,2677375886525;20949,6979929078;5,1;58;10;154;3;13;56;2,7;-27,8515;-53,7772
"2022/2023";"SI531";"SANTO AUGUSTO";"A805";531;"ALTAS";"SEQUEIRO";"RK 5519 RR";"cevada";"2022-12-09";0;40;60;4611,23410666667;5,3;NA;0,45;0,9;0;23,9152907801418;493;74,2677375886525;20949,6979929078;5,1;58;10;154;3;13;56;2,7;-27,8515;-53,7772
"2022/2023";"SI531";"SANTO AUGUSTO";"A805";531;"ALTAS";"SEQUEIRO";"ST 541 I2X";"cevada";"2022-12-09";0;40;60;4711,6;5,4;NA;0,45;0,9;0;23,9152907801418;493;74,2677375886525;20949,6979929078;5,1;58;10;154;3;13;56;2,7;-27,8515;-53,7772
"2022/2023";"SI531";"SANTO AUGUSTO";"A805";531;"ALTAS";"SEQUEIRO";"ST 580 I2X";"cevada";"2022-12-09";0;40;60;4895,16666666667;5,8;NA;0,45;0,9;0;23,9152907801418;493;74,2677375886525;20949,6979929078;5,1;58;10;154;3;13;56;2,7;-27,8515;-53,7772
